Subject,Session,Matchness,Identity,Trialtype,RT,ACC
24,5,Match,Self,exp,0.6963,1
24,5,Match,Self,exp,0.6918,0
24,5,Match,Self,exp,0.6317,1
24,5,Match,Self,exp,0.6471,1
24,5,Match,Friend,prac,0.598,1
24,5,Match,Friend,prac,0.5814,1
24,5,Match,Friend,prac,0.7556,1
24,5,Match,Friend,prac,0.7458,1
24,5,Match,Friend,exp,0.9549,1
24,5,Match,Friend,exp,0.8138,1
24,5,Match,Friend,exp,1.0539,1
24,5,Match,Friend,exp,0.9115,0
24,5,Match,Friend,exp,0.8568,1
24,5,Match,Friend,exp,0.7263,0
24,5,Match,Friend,exp,0.7903,1
24,5,Match,Friend,exp,0.721,1
24,5,Match,Friend,exp,0.7045,1
24,5,Match,Friend,exp,0.5605,1
24,5,Match,Friend,exp,0.568,1
24,5,Match,Friend,exp,0.5841,1
24,5,Match,Friend,exp,0.8406,0
24,5,Match,Friend,exp,0.6657,0
24,5,Match,Friend,exp,0.6109,1
24,5,Match,Friend,exp,0.6329,1
24,5,Match,Friend,exp,0.48,1
24,5,Match,Friend,exp,0.6444,1
24,5,Match,Friend,exp,0.6438,1
24,5,Match,Friend,exp,0.5958,1
24,5,Match,Friend,exp,0.8657,1
24,5,Match,Friend,exp,0.5362,1
24,5,Match,Friend,exp,0.7188,1
24,5,Match,Friend,exp,0.7287,1
24,5,Match,Friend,exp,0.7713,1
24,5,Match,Friend,exp,0.6648,1
24,5,Match,Friend,exp,0.6696,1
24,5,Match,Friend,exp,0.7286,1
24,5,Match,Friend,exp,0.8138,1
24,5,Match,Friend,exp,0.7771,1
24,5,Match,Friend,exp,0.983,0
24,5,Match,Friend,exp,0.7572,0
24,5,Match,Friend,exp,0.659,1
24,5,Match,Friend,exp,0.7517,1
24,5,Match,Friend,exp,0.7115,1
24,5,Match,Friend,exp,0.594,1
24,5,Match,Friend,exp,1.0841,-1
24,5,Match,Friend,exp,0.7353,0
24,5,Match,Friend,exp,0.6103,1
24,5,Match,Friend,exp,1.085,1
24,5,Match,Friend,exp,0.7684,1
24,5,Match,Friend,exp,0.8846,-1
24,5,Match,Friend,exp,0.546,1
24,5,Match,Friend,exp,0.7502,0
24,5,Match,Friend,exp,1.0446,0
24,5,Match,Friend,exp,0.5481,0
24,5,Match,Friend,exp,0.7006,1
24,5,Match,Friend,exp,0.676,1
24,5,Match,Friend,exp,0.5505,1
24,5,Match,Friend,exp,0.6528,1
24,5,Match,Friend,exp,0.7162,1
24,5,Match,Friend,exp,1.0379,1
24,5,Match,Friend,exp,1.08,0
24,5,Match,Friend,exp,0.6346,1
24,5,Match,Friend,exp,0.699,0
24,5,Match,Friend,exp,0.8856,1
24,5,Match,Friend,exp,0.5624,1
24,5,Match,Friend,exp,0.5407,1
24,5,Match,Friend,exp,0.864,0
24,5,Match,Friend,exp,0.9158,1
24,5,Match,Stranger,prac,0.6466,1
24,5,Match,Stranger,prac,0.6199,1
24,5,Match,Stranger,prac,0.9611,-1
24,5,Match,Stranger,prac,0.7436,1
24,5,Match,Stranger,exp,0.4605,1
24,5,Match,Stranger,exp,0.6342,1
24,5,Match,Stranger,exp,0.6655,0
24,5,Match,Stranger,exp,0.7389,1
24,5,Match,Stranger,exp,0.69,1
24,5,Match,Stranger,exp,0.838,1
24,5,Match,Stranger,exp,0.6818,0
24,5,Match,Stranger,exp,0.6475,1
24,5,Match,Stranger,exp,0.7242,1
24,5,Match,Stranger,exp,0.666,1
24,5,Match,Stranger,exp,0.6086,1
24,5,Match,Stranger,exp,0.6666,1
24,5,Match,Stranger,exp,0.6703,1
24,5,Match,Stranger,exp,0.7546,1
24,5,Match,Stranger,exp,0.8772,1
24,5,Match,Stranger,exp,0.4915,0
24,5,Match,Stranger,exp,0.8274,1
24,5,Match,Stranger,exp,0.9469,-1
24,5,Match,Stranger,exp,0.6896,0
24,5,Match,Stranger,exp,0.5812,1
24,5,Match,Stranger,exp,0.5238,1
24,5,Match,Stranger,exp,0.6596,1
24,5,Match,Stranger,exp,0.8207,0
24,5,Match,Stranger,exp,0.8076,1
24,5,Match,Stranger,exp,0.7193,1
24,5,Match,Stranger,exp,0.758,0
24,5,Match,Stranger,exp,0.8949,0
24,5,Match,Stranger,exp,0.7203,-1
24,5,Match,Stranger,exp,0.7253,1
24,5,Match,Stranger,exp,0.7096,1
24,5,Match,Stranger,exp,0.8344,1
24,5,Match,Stranger,exp,0.9282,1
24,5,Match,Stranger,exp,0.5774,1
24,5,Match,Stranger,exp,0.4275,1
24,5,Match,Stranger,exp,0.5082,-1
24,5,Match,Stranger,exp,0.6236,1
24,5,Match,Stranger,exp,0.5096,1
24,5,Match,Stranger,exp,0.3659,1
24,5,Match,Stranger,exp,0.5962,0
24,5,Match,Stranger,exp,0.6593,1
24,5,Match,Stranger,exp,0.8458,0
24,5,Match,Stranger,exp,0.6566,1
24,5,Match,Stranger,exp,0.7123,1
24,5,Match,Stranger,exp,0.5704,0
24,5,Match,Stranger,exp,0.5814,1
24,5,Match,Stranger,exp,0.5237,1
24,5,Match,Stranger,exp,0.8581,1
24,5,Match,Stranger,exp,0.8398,1
24,5,Match,Stranger,exp,0.6963,1
24,5,Match,Stranger,exp,0.9769,0
24,5,Match,Stranger,exp,0.4979,0
24,5,Match,Stranger,exp,0.5224,0
24,5,Match,Stranger,exp,0.599,1
24,5,Match,Stranger,exp,1.143,1
24,5,Match,Stranger,exp,0.9054,1
24,5,Match,Stranger,exp,0.5761,1
24,5,Match,Stranger,exp,0.6515,1
24,5,Match,Stranger,exp,0.7789,1
24,5,Match,Stranger,exp,0.9563,1
24,5,Match,Stranger,exp,1.0141,1
24,5,Nonmatch,Self,prac,0.5912,0
24,5,Nonmatch,Self,prac,0.5708,1
24,5,Nonmatch,Self,prac,0.6944,1
24,5,Nonmatch,Self,prac,0.4898,1
24,5,Nonmatch,Self,exp,0.8077,1
24,5,Nonmatch,Self,exp,0.8084,1
24,5,Nonmatch,Self,exp,0.4713,0
24,5,Nonmatch,Self,exp,0.566,1
24,5,Nonmatch,Self,exp,0.583,1
24,5,Nonmatch,Self,exp,0.5934,1
24,5,Nonmatch,Self,exp,0.5713,1
24,5,Nonmatch,Self,exp,0.73740000000000006,1
24,5,Nonmatch,Self,exp,0.9011,1
24,5,Nonmatch,Self,exp,0.8786,1
24,5,Nonmatch,Self,exp,0.7204,1
24,5,Nonmatch,Self,exp,0.8173,0
24,5,Nonmatch,Self,exp,0.8334,0
24,5,Nonmatch,Self,exp,0.636,1
24,5,Nonmatch,Self,exp,0.7001,1
24,5,Nonmatch,Self,exp,0.5595,1
24,5,Nonmatch,Self,exp,0.8412,1
24,5,Nonmatch,Self,exp,0.5055,1
24,5,Nonmatch,Self,exp,0.808,1
24,5,Nonmatch,Self,exp,0.7209,1
24,5,Nonmatch,Self,exp,0.6099,1
24,5,Nonmatch,Self,exp,0.7502,0
24,5,Nonmatch,Self,exp,0.5621,1
24,5,Nonmatch,Self,exp,0.5805,1
24,5,Nonmatch,Self,exp,0.9283,0
24,5,Nonmatch,Self,exp,0.7654,0
24,5,Nonmatch,Self,exp,0.9546,1
24,5,Nonmatch,Self,exp,1.0378,0
24,5,Nonmatch,Self,exp,0.51,0
24,5,Nonmatch,Self,exp,0.6857,1
24,5,Nonmatch,Self,exp,0.6413,1
24,5,Nonmatch,Self,exp,0.5955,1
24,5,Nonmatch,Self,exp,0.9239,1
24,5,Nonmatch,Self,exp,0.5893,-1
24,5,Nonmatch,Self,exp,0.7173,1
24,5,Nonmatch,Self,exp,0.6825,1
24,5,Nonmatch,Self,exp,0.8434,1
24,5,Nonmatch,Self,exp,0.427,1
24,5,Nonmatch,Self,exp,0.9609,0
24,5,Nonmatch,Self,exp,0.7241,1
24,5,Nonmatch,Self,exp,0.7222,1
24,5,Nonmatch,Self,exp,0.6832,1
24,5,Nonmatch,Self,exp,0.8778,1
24,5,Nonmatch,Self,exp,0.8515,1
24,5,Nonmatch,Self,exp,0.7747,1
24,5,Nonmatch,Self,exp,0.8266,1
24,5,Nonmatch,Self,exp,0.791,1
24,5,Nonmatch,Self,exp,0.5504,1
24,5,Nonmatch,Self,exp,0.6126,1
24,5,Nonmatch,Self,exp,0.6742,1
24,5,Nonmatch,Self,exp,0.6835,1
24,5,Nonmatch,Self,exp,0.7628,1
24,5,Nonmatch,Self,exp,0.737,1
24,5,Nonmatch,Self,exp,0.9561,1
24,5,Nonmatch,Self,exp,0.6323,1
24,5,Nonmatch,Self,exp,0.6278,0
24,5,Nonmatch,Self,exp,0.7035,1
24,5,Nonmatch,Self,exp,0.6252,1
24,5,Nonmatch,Self,exp,0.8526,1
24,5,Nonmatch,Self,exp,0.7106,1
24,5,Nonmatch,Friend,prac,0.5462,1
24,5,Nonmatch,Friend,prac,0.909,1
24,5,Nonmatch,Friend,prac,0.5561,1
24,5,Nonmatch,Friend,prac,0.6321,1
24,5,Nonmatch,Friend,exp,0.9041,1
24,5,Nonmatch,Friend,exp,0.8278,1
24,5,Nonmatch,Friend,exp,0.5254,1
24,5,Nonmatch,Friend,exp,0.7227,1
24,5,Nonmatch,Friend,exp,0.8648,1
24,5,Nonmatch,Friend,exp,0.8119,0
24,5,Nonmatch,Friend,exp,0.6322,1
24,5,Nonmatch,Friend,exp,0.6231,0
24,5,Nonmatch,Friend,exp,0.5425,1
24,5,Nonmatch,Friend,exp,1.1569,1
24,5,Nonmatch,Friend,exp,0.7356,1
24,5,Nonmatch,Friend,exp,0.6864,1
24,5,Nonmatch,Friend,exp,0.6248,1
24,5,Nonmatch,Friend,exp,0.7863,1
24,5,Nonmatch,Friend,exp,0.5808,1
24,5,Nonmatch,Friend,exp,0.6315,1
24,5,Nonmatch,Friend,exp,0.856,1
24,5,Nonmatch,Friend,exp,0.6853,0
24,5,Nonmatch,Friend,exp,0.7559,1
24,5,Nonmatch,Friend,exp,0.7648,1
24,5,Nonmatch,Friend,exp,0.7791,1
24,5,Nonmatch,Friend,exp,0.6745,1
24,5,Nonmatch,Friend,exp,0.6849,1
24,5,Nonmatch,Friend,exp,0.7851,0
24,5,Nonmatch,Friend,exp,0.6164,1
24,5,Nonmatch,Friend,exp,0.7317,1
24,5,Nonmatch,Friend,exp,0.9157,1
24,5,Nonmatch,Friend,exp,1.0626,0
24,5,Nonmatch,Friend,exp,0.5199,1
24,5,Nonmatch,Friend,exp,0.7007,1
24,5,Nonmatch,Friend,exp,0.6276,1
24,5,Nonmatch,Friend,exp,0.7794,1
24,5,Nonmatch,Friend,exp,0.6666,1
24,5,Nonmatch,Friend,exp,0.6988,1
24,5,Nonmatch,Friend,exp,0.5803,1
24,5,Nonmatch,Friend,exp,0.6889,1
24,5,Nonmatch,Friend,exp,0.4663,1
24,5,Nonmatch,Friend,exp,0.6482,1
24,5,Nonmatch,Friend,exp,0.6279,1
24,5,Nonmatch,Friend,exp,0.6862,1
24,5,Nonmatch,Friend,exp,0.6475,1
24,5,Nonmatch,Friend,exp,0.6345,1
24,5,Nonmatch,Friend,exp,0.6751,-1
24,5,Nonmatch,Friend,exp,0.6083,1
24,5,Nonmatch,Friend,exp,0.8388,1
24,5,Nonmatch,Friend,exp,0.797,1
24,5,Nonmatch,Friend,exp,0.7352,1
24,5,Nonmatch,Friend,exp,0.5371,1
24,5,Nonmatch,Friend,exp,0.7744,1
24,5,Nonmatch,Friend,exp,0.7822,0
24,5,Nonmatch,Friend,exp,0.9233,1
24,5,Nonmatch,Friend,exp,0.7816,1
24,5,Nonmatch,Friend,exp,0.3318,1
24,5,Nonmatch,Friend,exp,0.7829,0
24,5,Nonmatch,Friend,exp,0.9085,0
24,5,Nonmatch,Friend,exp,0.6864,1
24,5,Nonmatch,Friend,exp,0.8835,1
24,5,Nonmatch,Friend,exp,0.551,1
24,5,Nonmatch,Friend,exp,0.5791,1
24,5,Nonmatch,Friend,exp,0.7164,0
24,5,Nonmatch,Stranger,prac,0.7305,1
24,5,Nonmatch,Stranger,prac,0.485,0
24,5,Nonmatch,Stranger,prac,0.8252,1
24,5,Nonmatch,Stranger,prac,0.662,1
24,5,Nonmatch,Stranger,exp,0.8821,1
24,5,Nonmatch,Stranger,exp,0.6699,1
24,5,Nonmatch,Stranger,exp,0.5671,1
24,5,Nonmatch,Stranger,exp,0.5596,0
24,5,Nonmatch,Stranger,exp,0.7081,1
24,5,Nonmatch,Stranger,exp,0.6339,0
24,5,Nonmatch,Stranger,exp,0.8948,0
24,5,Nonmatch,Stranger,exp,0.727,0
24,5,Nonmatch,Stranger,exp,1.0282,1
24,5,Nonmatch,Stranger,exp,0.8047,1
24,5,Nonmatch,Stranger,exp,0.7561,1
24,5,Nonmatch,Stranger,exp,1.0841,1
24,5,Nonmatch,Stranger,exp,0.7857,1
24,5,Nonmatch,Stranger,exp,0.6928,0
24,5,Nonmatch,Stranger,exp,0.7062,0
24,5,Nonmatch,Stranger,exp,0.7546,1
24,5,Nonmatch,Stranger,exp,0.6959,1
24,5,Nonmatch,Stranger,exp,0.6317,1
24,5,Nonmatch,Stranger,exp,1.085,1
24,5,Nonmatch,Stranger,exp,1.085,1
24,5,Nonmatch,Stranger,exp,0.9177,1
24,5,Nonmatch,Stranger,exp,0.8704,1
24,5,Nonmatch,Stranger,exp,0.6925,1
24,5,Nonmatch,Stranger,exp,0.7314,0
24,5,Nonmatch,Stranger,exp,0.8909,0
24,5,Nonmatch,Stranger,exp,0.8391,0
24,5,Nonmatch,Stranger,exp,0.741,1
24,5,Nonmatch,Stranger,exp,0.7435,1
24,5,Nonmatch,Stranger,exp,0.5366,1
24,5,Nonmatch,Stranger,exp,0.4507,0
24,5,Nonmatch,Stranger,exp,0.568,1
24,5,Nonmatch,Stranger,exp,0.5853,1
24,5,Nonmatch,Stranger,exp,0.6425,1
24,5,Nonmatch,Stranger,exp,0.6795,1
24,5,Nonmatch,Stranger,exp,0.8472,1
24,5,Nonmatch,Stranger,exp,0.6787,0
24,5,Nonmatch,Stranger,exp,0.7523,1
24,5,Nonmatch,Stranger,exp,0.7693,-1
24,5,Nonmatch,Stranger,exp,0.5579,1
24,5,Nonmatch,Stranger,exp,0.9345,-1
24,5,Nonmatch,Stranger,exp,0.6338,1
24,5,Nonmatch,Stranger,exp,0.8224,1
24,5,Nonmatch,Stranger,exp,0.8365,0
24,5,Nonmatch,Stranger,exp,0.9569,1
24,5,Nonmatch,Stranger,exp,0.5048,1
24,5,Nonmatch,Stranger,exp,0.8687,1
24,5,Nonmatch,Stranger,exp,0.7132,1
24,5,Nonmatch,Stranger,exp,0.4034,0
24,5,Nonmatch,Stranger,exp,0.8472,1
24,5,Nonmatch,Stranger,exp,0.6639,1
24,5,Nonmatch,Stranger,exp,0.5993,1
24,5,Nonmatch,Stranger,exp,0.6718,1
24,5,Nonmatch,Stranger,exp,0.89,1
24,5,Nonmatch,Stranger,exp,0.712,1
24,5,Nonmatch,Stranger,exp,0.5476,1
24,5,Nonmatch,Stranger,exp,0.5387,0
24,5,Nonmatch,Stranger,exp,0.2934,0
24,5,Nonmatch,Stranger,exp,0.9461,1
24,5,Nonmatch,Stranger,exp,0.6084,1
24,5,Nonmatch,Stranger,exp,0.7451,1
24,6,Match,Self,prac,0.7897,1
24,6,Match,Self,prac,0.5348,1
24,6,Match,Self,prac,0.6666,1
24,6,Match,Self,prac,0.5168,1
24,6,Match,Self,exp,0.801,0
24,6,Match,Self,exp,0.5943,1
24,6,Match,Self,exp,0.8511,1
24,6,Match,Self,exp,0.7315,1
24,6,Match,Self,exp,0.598,0
24,6,Match,Self,exp,0.5344,1
24,6,Match,Self,exp,0.7289,1
24,6,Match,Self,exp,0.8947,1
24,6,Match,Self,exp,1.0398,1
24,6,Match,Self,exp,0.7391,1
24,6,Match,Self,exp,0.8472,0
24,6,Match,Self,exp,0.65,1
24,6,Match,Self,exp,0.7712,0
24,6,Match,Self,exp,0.6259,-1
24,6,Match,Self,exp,0.4417,1
24,6,Match,Self,exp,0.6428,1
24,6,Match,Self,exp,0.9427,1
24,6,Match,Self,exp,0.7174,1
24,6,Match,Self,exp,0.8553,0
24,6,Match,Self,exp,0.8513,1
24,6,Match,Self,exp,0.8319,1
24,6,Match,Self,exp,0.7011,1
24,6,Match,Self,exp,0.7514,1
24,6,Match,Self,exp,0.7575,1
24,6,Match,Self,exp,0.6816,1
24,6,Match,Self,exp,0.7024,1
24,6,Match,Self,exp,0.6073,1
24,6,Match,Self,exp,0.6786,1
24,6,Match,Self,exp,0.6053,1
24,6,Match,Self,exp,0.6059,0
24,6,Match,Self,exp,0.7166,0
24,6,Match,Self,exp,0.803,0
24,6,Match,Self,exp,0.9736,0
24,6,Match,Self,exp,0.5816,1
24,6,Match,Self,exp,0.61,1
24,6,Match,Self,exp,0.6371,1
24,6,Match,Self,exp,0.5377,1
24,6,Match,Self,exp,0.813,0
24,6,Match,Self,exp,0.5953,1
24,6,Match,Self,exp,0.676,0
24,6,Match,Self,exp,0.8751,1
24,6,Match,Self,exp,0.9694,0
24,6,Match,Self,exp,0.7441,1
24,6,Match,Self,exp,1.0396,1
24,6,Match,Self,exp,0.6077,1
24,6,Match,Self,exp,0.4332,1
24,6,Match,Self,exp,0.7211,1
24,6,Match,Self,exp,0.7392,1
24,6,Match,Self,exp,0.6396,0
24,6,Match,Self,exp,0.8304,0
24,6,Match,Self,exp,0.8238,1
24,6,Match,Self,exp,0.7304,0
24,6,Match,Self,exp,0.6075,1
24,6,Match,Self,exp,0.6988,1
24,6,Match,Self,exp,0.8195,0
24,6,Match,Self,exp,0.8582,1
24,6,Match,Self,exp,0.6788,1
24,6,Match,Self,exp,1.045,1
24,6,Match,Self,exp,0.9714,1
24,6,Match,Self,exp,0.6963,1
24,6,Match,Friend,prac,0.6945,1
24,6,Match,Friend,prac,0.7858,1
24,6,Match,Friend,prac,0.8703,1
24,6,Match,Friend,prac,0.9359,1
24,6,Match,Friend,exp,0.6328,0
24,6,Match,Friend,exp,0.6188,1
24,6,Match,Friend,exp,1.0061,0
24,6,Match,Friend,exp,0.5955,1
24,6,Match,Friend,exp,0.9317,1
24,6,Match,Friend,exp,0.512,1
24,6,Match,Friend,exp,0.7855,1
24,6,Match,Friend,exp,0.4811,0
24,6,Match,Friend,exp,0.7392,0
24,6,Match,Friend,exp,0.4203,0
24,6,Match,Friend,exp,0.9256,1
24,6,Match,Friend,exp,0.5803,1
24,6,Match,Friend,exp,0.8153,1
24,6,Match,Friend,exp,0.7304,1
24,6,Match,Friend,exp,0.6487,1
24,6,Match,Friend,exp,0.8254,1
24,6,Match,Friend,exp,0.7368,1
24,6,Match,Friend,exp,0.6645,1
24,6,Match,Friend,exp,0.7484,1
24,6,Match,Friend,exp,0.8236,1
24,6,Match,Friend,exp,0.5876,1
24,6,Match,Friend,exp,0.603,1
24,6,Match,Friend,exp,0.6794,1
24,6,Match,Friend,exp,0.9193,1
24,6,Match,Friend,exp,0.6709,1
24,6,Match,Friend,exp,0.9339,1
24,6,Match,Friend,exp,0.4464,1
24,6,Match,Friend,exp,0.7146,1
24,6,Match,Friend,exp,0.8931,1
24,6,Match,Friend,exp,1.0841,1
24,6,Match,Friend,exp,0.6326,1
24,6,Match,Friend,exp,0.6001,1
24,6,Match,Friend,exp,0.5701,0
24,6,Match,Friend,exp,0.7971,1
24,6,Match,Friend,exp,0.6886,0
24,6,Match,Friend,exp,0.9558,1
24,6,Match,Friend,exp,0.7604,1
24,6,Match,Friend,exp,1.085,1
24,6,Match,Friend,exp,0.9679,1
24,6,Match,Friend,exp,0.7215,1
24,6,Match,Friend,exp,0.7364,0
24,6,Match,Friend,exp,0.7079,1
24,6,Match,Friend,exp,0.8365,1
24,6,Match,Friend,exp,0.7854,1
24,6,Match,Friend,exp,1.085,0
24,6,Match,Friend,exp,0.6166,1
24,6,Match,Friend,exp,0.6602,1
24,6,Match,Friend,exp,0.5259,1
24,6,Match,Friend,exp,0.571,1
24,6,Match,Friend,exp,0.6123,1
24,6,Match,Friend,exp,0.5725,0
24,6,Match,Friend,exp,0.4847,1
24,6,Match,Friend,exp,0.7703,1
24,6,Match,Friend,exp,0.9929,0
24,6,Match,Friend,exp,0.8435,1
24,6,Match,Friend,exp,0.7689,1
24,6,Match,Friend,exp,0.7556,1
24,6,Match,Friend,exp,0.6452,1
24,6,Match,Friend,exp,0.5662,1
24,6,Match,Friend,exp,0.6637,0
24,6,Match,Stranger,prac,0.8082,1
24,6,Match,Stranger,prac,0.9888,1
24,6,Match,Stranger,prac,0.4854,0
24,6,Match,Stranger,prac,0.723,0
24,6,Match,Stranger,exp,0.8003,1
24,6,Match,Stranger,exp,0.7269,1
24,6,Match,Stranger,exp,0.8713,1
24,6,Match,Stranger,exp,0.7087,1
24,6,Match,Stranger,exp,0.6938,1
24,6,Match,Stranger,exp,0.8056,-1
24,6,Match,Stranger,exp,0.7115,1
24,6,Match,Stranger,exp,0.6141,1
24,6,Match,Stranger,exp,0.7534,1
24,6,Match,Stranger,exp,0.4603,1
24,6,Match,Stranger,exp,0.66,1
24,6,Match,Stranger,exp,0.9061,1
24,6,Match,Stranger,exp,0.5541,1
24,6,Match,Stranger,exp,0.6639,1
24,6,Match,Stranger,exp,0.594,1
24,6,Match,Stranger,exp,0.7987,1
24,6,Match,Stranger,exp,0.664,1
24,6,Match,Stranger,exp,0.8062,1
24,6,Match,Stranger,exp,0.7104,1
24,6,Match,Stranger,exp,0.7102,1
24,6,Match,Stranger,exp,0.8332,1
24,6,Match,Stranger,exp,0.6238,0
24,6,Match,Stranger,exp,0.9764,1
24,6,Match,Stranger,exp,0.6791,1
24,6,Match,Stranger,exp,0.6175,0
24,6,Match,Stranger,exp,0.698,1
24,6,Match,Stranger,exp,1.0755,1
24,6,Match,Stranger,exp,0.8089,1
24,6,Match,Stranger,exp,0.7788,1
24,6,Match,Stranger,exp,0.8515,1
24,6,Match,Stranger,exp,0.6094,1
24,6,Match,Stranger,exp,0.7439,0
24,6,Match,Stranger,exp,0.6972,1
24,6,Match,Stranger,exp,0.8888,1
24,6,Match,Stranger,exp,1,1
24,6,Match,Stranger,exp,0.6476,1
24,6,Match,Stranger,exp,0.6614,1
24,6,Match,Stranger,exp,0.731,0
24,6,Match,Stranger,exp,0.6705,1
24,6,Match,Stranger,exp,0.7396,1
24,6,Match,Stranger,exp,0.8261,0
24,6,Match,Stranger,exp,0.714,1
24,6,Match,Stranger,exp,0.6331,1
24,6,Match,Stranger,exp,0.8178,0
24,6,Match,Stranger,exp,0.7138,1
24,6,Match,Stranger,exp,0.9627,0
24,6,Match,Stranger,exp,0.5352,0
24,6,Match,Stranger,exp,0.5212,1
24,6,Match,Stranger,exp,0.7604,1
24,6,Match,Stranger,exp,0.7515,0
24,6,Match,Stranger,exp,0.6566,1
24,6,Match,Stranger,exp,0.3659,0
24,6,Match,Stranger,exp,0.7334,-1
24,6,Match,Stranger,exp,0.5978,1
24,6,Match,Stranger,exp,0.704,1
24,6,Match,Stranger,exp,0.9163,1
24,6,Match,Stranger,exp,0.7555,1
24,6,Match,Stranger,exp,0.6278,1
24,6,Match,Stranger,exp,0.4549,1
24,6,Match,Stranger,exp,0.931,1
24,6,Nonmatch,Self,prac,1.0841,0
24,6,Nonmatch,Self,prac,0.612,0
24,6,Nonmatch,Self,prac,0.4504,1
24,6,Nonmatch,Self,prac,0.8163,1
24,6,Nonmatch,Self,exp,0.8024,1
24,6,Nonmatch,Self,exp,0.9244,1
24,6,Nonmatch,Self,exp,0.6347,-1
24,6,Nonmatch,Self,exp,0.5928,1
24,6,Nonmatch,Self,exp,0.7354,1
24,6,Nonmatch,Self,exp,0.6864,1
24,6,Nonmatch,Self,exp,0.7415,0
24,6,Nonmatch,Self,exp,0.7014,1
24,6,Nonmatch,Self,exp,0.886,1
24,6,Nonmatch,Self,exp,0.6039,1
24,6,Nonmatch,Self,exp,1.085,-1
24,6,Nonmatch,Self,exp,0.7242,1
24,6,Nonmatch,Self,exp,0.6553,1
24,6,Nonmatch,Self,exp,0.7252,1
24,6,Nonmatch,Self,exp,0.6203,1
24,6,Nonmatch,Self,exp,0.6408,1
24,6,Nonmatch,Self,exp,0.6415,1
24,6,Nonmatch,Self,exp,0.7435,1
24,6,Nonmatch,Self,exp,0.6716,1
24,6,Nonmatch,Self,exp,0.6634,1
24,6,Nonmatch,Self,exp,0.6585,0
24,6,Nonmatch,Self,exp,0.6042,0
24,6,Nonmatch,Self,exp,0.6342,-1
24,6,Nonmatch,Self,exp,0.6167,1
24,6,Nonmatch,Self,exp,0.3477,1
24,6,Nonmatch,Self,exp,0.7442,-1
24,6,Nonmatch,Self,exp,0.8813,1
24,6,Nonmatch,Self,exp,0.6719,1
24,6,Nonmatch,Self,exp,0.7157,1
24,6,Nonmatch,Self,exp,0.6689,1
24,6,Nonmatch,Self,exp,0.4952,1
24,6,Nonmatch,Self,exp,0.758,1
24,6,Nonmatch,Self,exp,0.5697,1
24,6,Nonmatch,Self,exp,0.5661,0
24,6,Nonmatch,Self,exp,0.6896,1
24,6,Nonmatch,Self,exp,0.6156,1
24,6,Nonmatch,Self,exp,0.6923,1
24,6,Nonmatch,Self,exp,0.5396,0
24,6,Nonmatch,Self,exp,0.8438,1
24,6,Nonmatch,Self,exp,0.657,1
24,6,Nonmatch,Self,exp,1.0841,1
24,6,Nonmatch,Self,exp,0.6175,1
24,6,Nonmatch,Self,exp,0.6568,1
24,6,Nonmatch,Self,exp,0.493,0
24,6,Nonmatch,Self,exp,0.7973,0
24,6,Nonmatch,Self,exp,0.7204,1
24,6,Nonmatch,Self,exp,1.085,1
24,6,Nonmatch,Self,exp,0.5829,1
24,6,Nonmatch,Self,exp,0.5242,1
24,6,Nonmatch,Self,exp,0.8856,0
24,6,Nonmatch,Self,exp,0.8103,1
24,6,Nonmatch,Self,exp,0.5582,1
24,6,Nonmatch,Self,exp,0.5711,1
24,6,Nonmatch,Self,exp,0.8171,0
24,6,Nonmatch,Self,exp,0.9382,1
24,6,Nonmatch,Self,exp,0.9057,1
24,6,Nonmatch,Self,exp,0.5883,1
24,6,Nonmatch,Self,exp,1.0841,0
24,6,Nonmatch,Self,exp,0.7986,1
24,6,Nonmatch,Self,exp,0.8098,0
24,6,Nonmatch,Friend,prac,0.8571,0
24,6,Nonmatch,Friend,prac,0.6029,0
24,6,Nonmatch,Friend,prac,0.5841,1
24,6,Nonmatch,Friend,prac,0.7837,1
24,6,Nonmatch,Friend,exp,0.6586,0
24,6,Nonmatch,Friend,exp,0.6191,1
24,6,Nonmatch,Friend,exp,0.7313,1
24,6,Nonmatch,Friend,exp,0.6565,1
24,6,Nonmatch,Friend,exp,0.7385,1
24,6,Nonmatch,Friend,exp,0.6228,0
24,6,Nonmatch,Friend,exp,0.6629,1
24,6,Nonmatch,Friend,exp,0.6,1
24,6,Nonmatch,Friend,exp,0.9675,1
24,6,Nonmatch,Friend,exp,0.5869,0
24,6,Nonmatch,Friend,exp,0.6726,1
24,6,Nonmatch,Friend,exp,1.0841,-1
24,6,Nonmatch,Friend,exp,0.5194,1
24,6,Nonmatch,Friend,exp,0.7207,-1
24,6,Nonmatch,Friend,exp,0.8983,1
24,6,Nonmatch,Friend,exp,0.9473,0
24,6,Nonmatch,Friend,exp,0.7371,1
24,6,Nonmatch,Friend,exp,0.6935,1
24,6,Nonmatch,Friend,exp,0.5771,1
24,6,Nonmatch,Friend,exp,0.8831,1
24,6,Nonmatch,Friend,exp,0.5032,1
24,6,Nonmatch,Friend,exp,0.5429,1
24,6,Nonmatch,Friend,exp,0.8408,1
24,6,Nonmatch,Friend,exp,0.6368,1
24,6,Nonmatch,Friend,exp,0.5465,1
24,6,Nonmatch,Friend,exp,0.5515,1
24,6,Nonmatch,Friend,exp,0.994,1
24,6,Nonmatch,Friend,exp,0.4846,1
